id,nh3,crwc,c10h16
ABZ-2013-01-19,5.3418464e-10,0.0,3.0365006e-11
ABZ-2013-01-20,6.5073086e-10,0.0,5.2755918e-11
ABZ-2013-01-21,8.289712e-10,0.0,8.2342674e-11
ABZ-2013-01-22,1.0108507e-09,0.0,1.2591005e-10
ABZ-2013-01-23,1.199205e-09,0.0,1.888378e-10
ABZ-2013-01-24,1.469652e-09,0.0,1.826526e-10
ABZ-2013-01-25,1.1863956e-09,0.0,7.961778e-11
ABZ-2013-01-26,7.5705053e-10,0.0,8.435768e-11
ABZ-2013-01-27,5.9590005e-10,0.0,3.392396e-11
ABZ-2013-01-28,6.479627e-10,1.2421816e-07,2.1080282e-11
ABZ-2013-01-29,6.5005057e-10,6.95974e-06,1.28500596e-11
ABZ-2013-01-30,7.353065e-10,2.4133771e-05,1.0586416e-11
ABZ-2013-01-31,7.9485907e-10,9.828107e-07,6.226262e-12
ABZ-2013-02-01,6.635998e-10,5.4532193e-06,1.3335707e-11
ABZ-2013-02-02,1.0942939e-09,4.852319e-06,2.1670398e-11
ABZ-2013-02-03,1.2451126e-09,0.0,1.2741282e-11
ABZ-2013-02-04,1.0009861e-09,4.3195437e-06,1.6015309e-11
ABZ-2013-02-05,1.0005524e-09,1.1446647e-06,1.1727886e-11
ABZ-2013-02-06,1.2006309e-09,0.0,4.7386706e-11
ABZ-2013-02-07,1.785426e-09,0.0,1.6403849e-10
ABZ-2013-02-08,1.526495e-09,0.0,6.4142656e-11
ABZ-2013-02-09,1.9532544e-09,0.0,2.0008517e-10
ABZ-2013-02-10,1.9406559e-09,0.0,3.2698452e-10
ABZ-2013-02-11,1.551628e-09,0.0,5.7520457e-11
ABZ-2013-02-12,2.1378597e-09,0.0,2.8634418e-11
ABZ-2013-02-13,2.0865711e-09,0.0,6.744409e-11
ABZ-2013-02-14,2.1095183e-09,0.0,2.4066604e-10
ABZ-2013-02-15,2.0830504e-09,0.0,1.5681152e-10
ABZ-2013-02-16,2.0225326e-09,5.107451e-07,1.3663018e-10
ABZ-2013-02-17,2.2615099e-09,0.0,1.77605e-10
ABZ-2013-02-18,2.136065e-09,0.0,1.6907327e-10
ABZ-2013-02-19,1.6622803e-09,0.0,2.0305105e-11
ABZ-2013-02-20,2.8758316e-09,0.0,3.291617e-11
ABZ-2013-02-21,2.4005002e-09,0.0,4.8685632e-11
ABZ-2013-02-22,2.3776416e-09,0.0,4.8598858e-11
ABZ-2013-02-23,1.9231778e-09,0.0,4.1121273e-11
ABZ-2013-02-24,2.8451301e-09,0.0,1.5625692e-10
ABZ-2013-02-25,2.970588e-09,1.0866618e-06,1.1035698e-10
ABZ-2013-02-26,3.529874e-09,4.008719e-07,1.5410667e-10
ABZ-2013-02-27,3.095432e-09,6.5038485e-08,6.126709e-11
ABZ-2013-02-28,2.6211024e-09,0.0,1.4167453e-10
ABZ-2013-03-01,2.1369762e-09,8.151286e-09,4.175761e-11
ABZ-2013-03-02,2.9489595e-09,0.0,2.0770391e-10
ABZ-2013-03-03,2.1583304e-09,3.9374015e-10,7.3546905e-11
ABZ-2013-03-04,3.1513712e-09,0.0,3.8645323e-10
ABZ-2013-03-05,2.9520886e-09,0.0,3.0404826e-10
ABZ-2013-03-06,2.7221492e-09,0.0,5.591669e-10
ABZ-2013-03-07,4.5697566e-09,1.1288695e-06,3.8682263e-10
ABZ-2013-03-08,3.5768069e-09,1.0479641e-06,2.1395123e-10
ABZ-2013-03-09,3.227666e-09,2.2467366e-06,2.1299881e-10
ABZ-2013-03-10,3.3545935e-09,2.3095847e-06,2.3803587e-10
ABZ-2013-03-11,4.047311e-09,0.0,5.3614224e-11
ABZ-2013-03-12,4.0604258e-09,0.0,3.282225e-11
ABZ-2013-03-13,3.4285044e-09,0.0,3.796145e-11
ABZ-2013-03-14,3.7883034e-09,0.0,1.7809493e-10
ABZ-2013-03-15,4.0062926e-09,0.0,2.1814697e-10
ABZ-2013-03-16,2.807967e-09,0.0,3.5959155e-10
ABZ-2013-03-17,3.1800633e-09,0.0,5.1956474e-11
ABZ-2013-03-18,3.563057e-09,3.4845286e-08,9.342177e-11
ABZ-2013-03-19,3.864442e-09,0.0,6.675842e-11
ABZ-2013-03-20,3.3252994e-09,1.1463646e-06,2.991845e-10
ABZ-2013-03-21,3.900177e-09,8.47064e-08,1.1089059e-10
ABZ-2013-03-22,4.0035455e-09,0.0,4.2139103e-10
ABZ-2013-03-23,2.1367066e-09,0.0,5.4918913e-11
ABZ-2013-03-24,2.8420521e-09,0.0,7.028886e-11
ABZ-2013-03-25,2.4666005e-09,0.0,6.0471746e-11
ABZ-2013-03-26,2.2830824e-09,0.0,6.4965776e-11
ABZ-2013-03-27,2.65328e-09,0.0,1.2054248e-10
ABZ-2013-03-28,2.8428864e-09,0.0,1.7420496e-10
ABZ-2013-03-29,3.12905e-09,0.0,3.2702996e-10
ABZ-2013-03-30,3.193135e-09,0.0,2.356536e-09
ABZ-2013-03-31,4.514668e-09,0.0,2.9029468e-10
ABZ-2013-04-01,4.108432e-09,0.0,2.1349514e-10
ABZ-2013-04-02,3.3736884e-09,0.0,2.0713646e-10
ABZ-2013-04-03,2.4672628e-09,0.0,1.4359582e-10
ABZ-2013-04-04,2.965714e-09,0.0,2.1309461e-10
ABZ-2013-04-05,3.3694216e-09,0.0,3.2302022e-10
ABZ-2013-04-06,3.9918024e-09,1.0287602e-09,5.7734817e-10
ABZ-2013-04-07,3.230326e-09,1.8972237e-08,1.6314474e-09
ABZ-2013-04-08,2.8198268e-09,0.0,3.3693017e-09
ABZ-2013-04-09,2.8196712e-09,9.3987904e-07,1.2825261e-09
ABZ-2013-04-10,3.0185623e-09,1.342469e-06,6.0395133e-10
ABZ-2013-04-11,1.9536628e-09,8.5579944e-07,2.281514e-10
ABZ-2013-04-12,1.8830748e-09,1.1390135e-05,1.9961621e-10
ABZ-2013-04-13,2.027457e-09,5.5730453e-08,1.304858e-10
ABZ-2013-04-14,2.3156834e-09,0.0,1.0187114e-09
ABZ-2013-04-15,2.069644e-09,0.0,1.616912e-09
ABZ-2013-04-16,2.3682754e-09,4.9491064e-07,1.8602163e-09
ABZ-2013-04-17,2.4962228e-09,0.0,1.2280594e-09
ABZ-2013-04-18,2.2629314e-09,5.884564e-07,1.7563574e-09
ABZ-2013-04-19,2.534963e-09,1.10450856e-07,6.1395083e-10
ABZ-2013-04-20,3.9376746e-09,2.1878084e-06,1.5804681e-10
ABZ-2013-04-21,2.8150835e-09,1.6058038e-07,4.1634896e-10
ABZ-2013-04-22,2.7208822e-09,1.4143643e-07,3.0505496e-09
ABZ-2013-04-23,2.457239e-09,0.0,1.0052315e-09
ABZ-2013-04-24,2.4099138e-09,7.4997786e-11,8.9280194e-10
ABZ-2013-04-25,2.3850075e-09,0.0,8.572729e-10
ABZ-2013-04-26,2.0324973e-09,2.2992026e-09,1.6739201e-09
ABZ-2013-04-27,2.8294433e-09,9.610872e-06,3.0123054e-10
ABZ-2013-04-28,2.5997948e-09,5.2716664e-06,1.8896609e-10
ABZ-2013-04-29,1.7547349e-09,2.3404846e-06,1.0157442e-09
ABZ-2013-04-30,2.4996976e-09,8.247933e-06,1.4559116e-09
ABZ-2013-05-01,2.1648712e-09,3.7686732e-06,2.9566277e-10
ABZ-2013-05-02,1.989981e-09,1.1941577e-07,6.283798e-10
ABZ-2013-05-03,2.1828306e-09,6.938571e-07,3.2583355e-10
ABZ-2013-05-04,2.5758427e-09,5.03225e-07,3.7886156e-09
ABZ-2013-05-05,2.222158e-09,5.8689693e-08,1.4788771e-09
ABZ-2013-05-06,2.489203e-09,5.804043e-07,7.0989625e-10
ABZ-2013-05-07,1.7381507e-09,1.0473532e-06,8.17067e-10
ABZ-2013-05-08,2.0012925e-09,1.3896624e-08,3.6502292e-09
ABZ-2013-05-09,1.3846823e-09,5.1099585e-07,1.6873948e-09
ABZ-2013-05-10,1.9637472e-09,1.4329787e-05,1.0946722e-09
ABZ-2013-05-11,2.1256494e-09,2.425194e-06,1.3458399e-09
ABZ-2013-05-12,1.3836411e-09,1.0868283e-06,3.7697365e-10
ABZ-2013-05-13,1.1270543e-09,2.5798035e-06,2.85515e-10
ABZ-2013-05-14,1.3372145e-09,3.8590062e-07,4.9448234e-10
ABZ-2013-05-15,1.666066e-09,0.0,1.4123422e-09
ABZ-2013-05-16,1.9656567e-09,0.0,1.6288584e-09
ABZ-2013-05-17,1.677659e-09,5.987931e-08,7.224788e-10
ABZ-2013-05-18,1.6422518e-09,7.717642e-06,9.884943e-10
ABZ-2013-05-19,2.5435372e-09,4.6396167e-09,1.7423253e-09
ABZ-2013-05-20,8.8519847e-10,3.1900263e-06,2.343315e-10
ABZ-2013-05-21,1.0070627e-09,3.1048077e-07,3.2947428e-10
ABZ-2013-05-22,1.0945183e-09,1.0344496e-05,3.6529788e-10
ABZ-2013-05-23,7.541019e-10,7.423371e-07,2.7085287e-10
ABZ-2013-05-24,1.6805011e-09,6.036562e-06,5.8861527e-10
ABZ-2013-05-25,1.6790112e-09,2.0260359e-06,5.5469934e-10
ABZ-2013-05-26,7.4471596e-10,3.3716628e-05,3.6196507e-10
ABZ-2013-05-27,1.143182e-09,1.665491e-05,5.958629e-10
ABZ-2013-05-28,1.2314207e-09,9.282099e-07,8.1558904e-10
ABZ-2013-05-29,1.1094882e-09,7.5058283e-06,1.3947875e-09
ABZ-2013-05-30,1.2599615e-09,1.7798102e-05,5.4562127e-10
ABZ-2013-05-31,1.3723984e-09,2.5805306e-05,6.233612e-10
ABZ-2013-06-01,1.7086217e-09,2.1943086e-05,2.6464402e-09
ABZ-2013-06-02,1.5168397e-09,4.806993e-05,3.4685296e-10
ABZ-2013-06-03,1.6641908e-09,2.3254459e-05,3.5854236e-10
ABZ-2013-06-04,1.8821864e-09,2.9381456e-06,3.7023262e-10
ABZ-2013-06-05,1.8367612e-09,7.988342e-08,4.4481838e-10
ABZ-2013-06-06,2.1538762e-09,6.378319e-08,1.6278876e-09
ABZ-2013-06-07,2.3045428e-09,2.4164564e-07,3.9472456e-09
ABZ-2013-06-08,2.1924387e-09,0.0,3.4846908e-09
ABZ-2013-06-09,1.6903499e-09,2.4854143e-07,1.5165335e-09
ABZ-2013-06-10,1.9981123e-09,2.2538023e-05,9.533171e-10
ABZ-2013-06-11,2.4610478e-09,2.0530706e-09,1.2036521e-09
ABZ-2013-06-12,1.8896469e-09,0.0,4.38618e-09
ABZ-2013-06-13,1.1173458e-09,0.0,8.036519e-10
ABZ-2013-06-14,9.852085e-10,4.136635e-06,4.2485823e-10
ABZ-2013-06-15,1.994831e-09,1.6302693e-09,3.4400236e-09
ABZ-2013-06-16,1.4404301e-09,0.0,7.19998e-10
ABZ-2013-06-17,2.2938478e-09,0.0,4.253379e-09
ABZ-2013-06-18,1.9865207e-09,0.0,2.7696538e-09
ABZ-2013-06-19,2.31033e-09,0.0,1.5076427e-09
ABZ-2013-06-20,2.1790272e-09,0.0,1.951029e-09
ABZ-2013-06-21,1.1302208e-09,4.113172e-09,3.3415842e-10
ABZ-2013-06-22,1.2296348e-09,1.4402758e-08,7.901711e-10
ABZ-2013-06-23,1.2371488e-09,1.5404026e-07,4.702177e-10
ABZ-2013-06-24,1.4994148e-09,5.734325e-06,6.807733e-10
ABZ-2013-06-25,1.6034916e-09,5.4232638e-05,5.1845317e-10
ABZ-2013-06-26,1.0228076e-09,7.2183407e-06,4.767471e-10
ABZ-2013-06-27,1.023798e-09,1.2282752e-06,5.9246325e-10
ABZ-2013-06-28,1.1522993e-09,1.9929202e-07,1.6347484e-09
ABZ-2013-06-29,1.1840526e-09,1.4594474e-06,9.0175045e-10
ABZ-2013-06-30,8.430465e-10,2.2444435e-07,3.6936804e-10
ABZ-2013-07-01,9.571393e-10,0.0,9.2600283e-10
ABZ-2013-07-02,1.5526426e-09,0.0,7.169188e-09
ABZ-2013-07-03,1.5253583e-09,1.2372402e-07,8.3636005e-09
ABZ-2013-07-04,1.5364484e-09,2.9792818e-07,2.2382165e-09
ABZ-2013-07-05,1.9383897e-09,2.4454039e-09,3.2522898e-09
ABZ-2013-07-06,2.4523485e-09,6.486866e-08,1.4206784e-09
ABZ-2013-07-07,2.3186646e-09,0.0,1.0061699e-09
ABZ-2013-07-08,2.0892e-09,0.0,1.1215202e-09
ABZ-2013-07-09,2.146879e-09,0.0,2.1096584e-09
ABZ-2013-07-10,2.2411204e-09,0.0,3.1956247e-09
ABZ-2013-07-11,1.6956035e-09,7.369148e-07,4.78033e-10
ABZ-2013-07-12,1.6842997e-09,0.0,6.792712e-10
ABZ-2013-07-13,2.0334274e-09,0.0,3.0964853e-09
ABZ-2013-07-14,1.7216396e-09,0.0,3.2522078e-09
ABZ-2013-07-15,1.4803628e-09,6.295538e-08,7.6939505e-10
ABZ-2013-07-16,1.6063112e-09,0.0,7.0687864e-09
ABZ-2013-07-17,2.2431215e-09,0.0,5.582484e-09
ABZ-2013-07-18,2.3722517e-09,0.0,2.0655049e-09
ABZ-2013-07-19,2.1737891e-09,0.0,1.698198e-09
ABZ-2013-07-20,2.207179e-09,8.127067e-09,1.0942038e-09
ABZ-2013-07-21,1.8656796e-09,0.0,1.7222885e-09
ABZ-2013-07-22,1.8181695e-09,0.0,8.3162e-09
ABZ-2013-07-23,1.9747042e-09,0.0,9.86876e-09
ABZ-2013-07-24,1.8269835e-09,3.7444988e-07,4.708705e-09
ABZ-2013-07-25,1.3990414e-09,9.3776566e-07,1.6299172e-09
ABZ-2013-07-26,1.7812113e-09,0.0,8.815415e-09
ABZ-2013-07-27,1.8291489e-09,0.0,1.1191403e-08
ABZ-2013-07-28,1.2240756e-09,0.0,4.1218446e-09
ABZ-2013-07-29,1.4913029e-09,4.440273e-05,4.803827e-10
ABZ-2013-07-30,1.153264e-09,4.7217045e-06,4.5518497e-10
ABZ-2013-07-31,1.3521306e-09,9.61636e-07,5.278082e-10
ABZ-2013-08-01,1.2837665e-09,0.0,1.650134e-09
ABZ-2013-08-02,1.871706e-09,0.0,7.307594e-09
ABZ-2013-08-03,1.647548e-09,0.0,5.6743383e-09
ABZ-2013-08-04,2.4198494e-09,5.325179e-06,1.216391e-09
ABZ-2013-08-05,1.436206e-09,9.258842e-09,1.3444823e-09
ABZ-2013-08-06,1.92012e-09,2.6249154e-09,4.752676e-09
ABZ-2013-08-07,1.2270127e-09,1.362021e-05,7.335497e-10
ABZ-2013-08-08,2.1232827e-09,1.4375277e-07,2.4871185e-09
ABZ-2013-08-09,2.2490652e-09,1.7001617e-05,7.047408e-10
ABZ-2013-08-10,1.5267859e-09,1.8360197e-08,1.8197105e-09
ABZ-2013-08-11,1.6403742e-09,2.5067948e-08,8.2742463e-10
ABZ-2013-08-12,1.2084411e-09,2.624958e-10,1.3487904e-09
ABZ-2013-08-13,1.324467e-09,3.4741248e-07,5.028408e-10
ABZ-2013-08-14,1.3120693e-09,0.0,4.8540133e-10
ABZ-2013-08-15,1.6271896e-09,0.0,5.606683e-09
ABZ-2013-08-16,1.630694e-09,0.0,1.1670982e-08
ABZ-2013-08-17,1.736812e-09,0.0,5.7208713e-09
ABZ-2013-08-18,1.6214992e-09,0.0,1.5494049e-09
ABZ-2013-08-19,1.4324963e-09,9.493377e-06,1.0313372e-09
ABZ-2013-08-20,1.661308e-09,1.5486941e-07,3.9423803e-10
ABZ-2013-08-21,1.9393425e-09,3.6877736e-09,2.9732494e-09
ABZ-2013-08-22,2.194328e-09,0.0,5.586134e-09
ABZ-2013-08-23,2.190696e-09,1.1648152e-07,2.4424927e-09
ABZ-2013-08-24,1.9388728e-09,0.0,8.2717755e-10
ABZ-2013-08-25,2.2099997e-09,2.295062e-05,4.231289e-10
ABZ-2013-08-26,1.6681738e-09,8.967225e-06,3.9239897e-10
ABZ-2013-08-27,2.1361788e-09,0.0,5.864158e-10
ABZ-2013-08-28,2.5374665e-09,5.999359e-07,8.6489976e-10
ABZ-2013-08-29,2.422503e-09,0.0,5.0222e-09
ABZ-2013-08-30,1.9842952e-09,0.0,4.9930162e-09
ABZ-2013-08-31,1.7654935e-09,3.562377e-10,7.056183e-10
ABZ-2013-09-01,1.533853e-09,6.942475e-06,4.380237e-10
ABZ-2013-09-02,1.4836347e-09,5.177742e-06,3.07317e-10
ABZ-2013-09-03,1.3697963e-09,5.656901e-06,3.8764383e-10
ABZ-2013-09-04,2.0777968e-09,6.975297e-08,3.0290561e-09
ABZ-2013-09-05,2.0854474e-09,1.2867859e-08,3.488479e-09
ABZ-2013-09-06,2.3417235e-09,0.0,1.8646484e-09
ABZ-2013-09-07,2.2337998e-09,0.0,1.8861883e-09
ABZ-2013-09-08,2.3783768e-09,3.4311824e-09,9.933581e-10
ABZ-2013-09-09,2.1360138e-09,1.14039e-05,9.892277e-10
ABZ-2013-09-10,1.4347482e-09,1.2107216e-06,5.689805e-10
ABZ-2013-09-11,1.386397e-09,1.184988e-06,2.9971828e-10
ABZ-2013-09-12,1.7212631e-09,2.363498e-06,6.206494e-10
ABZ-2013-09-13,2.2078759e-09,1.6816938e-07,7.168741e-10
ABZ-2013-09-14,1.525164e-09,6.396209e-07,3.2209302e-10
ABZ-2013-09-15,1.6323284e-09,2.0281987e-06,4.4502227e-10
ABZ-2013-09-16,1.4737741e-09,1.0711241e-05,3.0928368e-10
ABZ-2013-09-17,1.3921626e-09,1.562902e-06,1.8937246e-10
ABZ-2013-09-18,1.3582797e-09,1.0714891e-05,1.9641096e-10
ABZ-2013-09-19,1.293197e-09,6.403485e-07,2.1270975e-10
ABZ-2013-09-20,1.524767e-09,3.3041279e-06,2.456861e-10
ABZ-2013-09-21,1.5388776e-09,1.939336e-06,3.3583952e-10
ABZ-2013-09-22,1.5960631e-09,1.8074331e-07,9.349531e-10
ABZ-2013-09-23,1.1466964e-09,1.8465495e-06,1.8404894e-10
ABZ-2013-09-24,1.1924097e-09,3.2135636e-06,2.0985667e-10
ABZ-2013-09-25,1.4938872e-09,2.1343767e-06,1.471158e-09
ABZ-2013-09-26,1.2854376e-09,1.6528924e-06,1.9908035e-10
ABZ-2013-09-27,1.1011111e-09,6.489972e-08,3.8023265e-10
ABZ-2013-09-28,1.9853712e-09,0.0,3.4779175e-09
ABZ-2013-09-29,1.6566066e-09,0.0,2.5135424e-10
ABZ-2013-09-30,1.3669634e-09,2.6891485e-09,1.4691595e-10
ABZ-2013-10-01,1.5216627e-09,0.0,2.573962e-10
ABZ-2013-10-02,1.3023344e-09,3.2605385e-09,2.8097466e-10
ABZ-2013-10-03,1.3938366e-09,0.0,2.2669656e-10
ABZ-2013-10-04,1.1834429e-09,0.0,4.5116674e-10
ABZ-2013-10-05,1.3502564e-09,2.6249154e-09,1.4075697e-09
ABZ-2013-10-06,1.6538728e-09,1.1735935e-07,2.4303874e-09
ABZ-2013-10-07,1.890392e-09,2.900076e-08,2.1466562e-09
ABZ-2013-10-08,1.8364922e-09,1.1411885e-08,1.192768e-09
ABZ-2013-10-09,1.2116314e-09,5.13175e-07,8.4977186e-10
ABZ-2013-10-10,9.628724e-10,1.825396e-05,2.0859545e-10
ABZ-2013-10-11,7.428275e-10,2.0252452e-05,2.19943e-10
ABZ-2013-10-12,9.019403e-10,1.9785816e-06,6.118153e-10
ABZ-2013-10-13,8.2688684e-10,1.6302693e-09,3.3629477e-10
ABZ-2013-10-14,1.1774205e-09,0.0,2.1319952e-09
ABZ-2013-10-15,8.77101e-10,1.338655e-06,9.82818e-10
ABZ-2013-10-16,9.329939e-10,3.0398886e-07,2.4358773e-10
ABZ-2013-10-17,5.9588223e-10,4.0995455e-06,1.3191721e-10
ABZ-2013-10-18,8.347968e-10,6.9660996e-07,2.3203023e-10
ABZ-2013-10-19,1.0579795e-09,1.2227019e-09,1.3607078e-09
ABZ-2013-10-20,6.910593e-10,3.0449785e-06,1.2061872e-10
ABZ-2013-10-21,8.7075636e-10,4.151501e-09,1.4149197e-10
ABZ-2013-10-22,8.325926e-10,0.0,6.7250694e-10
ABZ-2013-10-23,6.234753e-10,3.5211003e-06,5.5081684e-10
ABZ-2013-10-24,8.1766044e-10,6.7832644e-08,1.5743241e-10
ABZ-2013-10-25,6.6233646e-10,3.1867557e-08,1.1309742e-09
ABZ-2013-10-26,6.263269e-10,7.486214e-09,2.3190228e-10
ABZ-2013-10-27,5.6356525e-10,2.6337648e-06,7.160009e-11
ABZ-2013-10-28,5.948377e-10,6.8384907e-07,4.533857e-11
ABZ-2013-10-29,7.04248e-10,2.441302e-07,5.433042e-11
ABZ-2013-10-30,8.174561e-10,6.6416455e-08,1.2437174e-10
ABZ-2013-10-31,8.027347e-10,0.0,9.195049e-10
ABZ-2013-11-01,4.8716164e-10,0.0,1.4912224e-10
ABZ-2013-11-02,4.009404e-10,7.699269e-06,2.0201779e-10
ABZ-2013-11-03,6.626738e-10,7.5518897e-06,5.8459744e-11
ABZ-2013-11-04,4.962159e-10,1.6283007e-06,4.7723162e-11
ABZ-2013-11-05,5.3420013e-10,4.626174e-06,7.4870964e-11
ABZ-2013-11-06,4.774827e-10,7.90516e-06,7.0232584e-11
ABZ-2013-11-07,5.9835187e-10,1.3841124e-05,7.9314215e-11
ABZ-2013-11-08,7.563507e-10,1.5329138e-05,2.1681111e-10
ABZ-2013-11-09,6.7350964e-10,6.4825497e-07,9.670076e-11
ABZ-2013-11-10,5.656864e-10,7.636255e-06,6.9315755e-11
ABZ-2013-11-11,7.187919e-10,1.3388822e-06,2.4923388e-10
ABZ-2013-11-12,7.214242e-10,0.0,1.0197064e-09
ABZ-2013-11-13,7.322111e-10,1.5349489e-06,3.51246e-10
ABZ-2013-11-14,7.37213e-10,3.6860467e-07,1.3789466e-09
ABZ-2013-11-15,8.6913937e-10,1.5171702e-07,1.1792279e-09
ABZ-2013-11-16,5.8387384e-10,3.004852e-07,3.6341055e-10
ABZ-2013-11-17,6.656171e-10,8.613782e-08,7.3308615e-10
ABZ-2013-11-18,5.954679e-10,6.965698e-08,4.2467732e-10
ABZ-2013-11-19,3.8167727e-10,3.8540776e-07,2.8909405e-10
ABZ-2013-11-20,4.267477e-10,2.0389913e-05,1.9710944e-10
ABZ-2013-11-21,7.270623e-10,3.0257122e-06,5.00196e-10
ABZ-2013-11-22,2.2502984e-10,2.2718045e-06,2.528798e-10
ABZ-2013-11-23,7.7678275e-10,6.1671113e-07,3.5799586e-10
ABZ-2013-11-24,5.579439e-10,3.1195577e-06,9.2445614e-11
ABZ-2013-11-25,8.2350227e-10,0.0,5.1045584e-11
ABZ-2013-11-26,9.176954e-10,0.0,8.662734e-11
ABZ-2013-11-27,4.5529266e-10,0.0,2.0669799e-10
ABZ-2013-11-28,3.094064e-10,4.1251797e-06,1.3728406e-10
ABZ-2013-11-29,3.0065858e-10,5.9123136e-06,1.2715154e-10
ABZ-2013-11-30,3.9619844e-10,3.9217744e-06,9.259562e-11
ABZ-2013-12-01,4.7883497e-10,1.2026519e-06,1.5917771e-10
ABZ-2013-12-02,6.8750294e-10,6.969361e-07,2.5358812e-10
ABZ-2013-12-03,8.5631313e-10,8.230018e-09,7.474511e-10
ABZ-2013-12-04,3.764939e-10,4.124791e-07,1.9332372e-10
ABZ-2013-12-05,3.5515624e-10,3.8726375e-06,1.25314e-10
ABZ-2013-12-06,3.6084094e-10,0.0,2.7885475e-11
ABZ-2013-12-07,3.8375408e-10,1.9615982e-08,3.840181e-11
ABZ-2013-12-08,3.8349574e-10,2.8273982e-06,8.1438856e-11
ABZ-2013-12-09,3.878729e-10,2.3564826e-05,5.712237e-11
ABZ-2013-12-10,6.00081e-10,3.9021506e-07,4.564366e-10
ABZ-2013-12-11,3.0858913e-10,3.1162628e-08,3.6949951e-10
ABZ-2013-12-12,1.7866413e-10,3.7581032e-11,1.509013e-10
ABZ-2013-12-13,2.291407e-10,1.2206428e-08,1.8510618e-10
ABZ-2013-12-14,2.472165e-10,6.648751e-07,1.6021408e-10
ABZ-2013-12-15,3.9603487e-10,7.667983e-07,9.266568e-11
ABZ-2013-12-16,4.1330922e-10,0.0,9.131154e-11
ABZ-2013-12-17,4.3743784e-10,0.0,1.6302922e-10
ABZ-2013-12-18,3.0059086e-10,0.0,1.9791856e-10
ABZ-2013-12-19,1.2483259e-10,4.895609e-07,2.0362716e-10
ABZ-2013-12-20,3.6076972e-10,4.1969965e-06,3.0573707e-10
ABZ-2013-12-21,2.8953856e-10,4.075673e-09,6.0794744e-11
ABZ-2013-12-22,2.133256e-10,3.5071386e-07,4.951685e-11
ABZ-2013-12-23,4.6120963e-10,7.2421875e-07,4.009227e-11
ABZ-2013-12-24,2.982459e-10,0.0,1.4906337e-10
ABZ-2013-12-25,5.135845e-10,3.567924e-06,4.5728335e-10
ABZ-2013-12-26,1.0811143e-09,2.1488959e-06,7.463563e-10
ABZ-2013-12-27,4.6012769e-10,2.3157927e-06,9.5929965e-11
ABZ-2013-12-28,3.635615e-10,9.654468e-08,1.1962911e-10
ABZ-2013-12-29,4.738213e-10,6.8108907e-06,6.326717e-11
ABZ-2013-12-30,4.6821774e-10,1.6729985e-08,9.5611255e-11
ABZ-2013-12-31,3.868687e-10,0.0,2.6448532e-10
ABZ-2014-01-01,2.7461022e-10,3.694829e-07,1.288773e-10
ABZ-2014-01-02,3.8681822e-10,2.3766577e-07,3.1838499e-10
ABZ-2014-01-03,4.382237e-10,5.452324e-08,1.0253701e-10
ABZ-2014-01-04,5.294982e-10,2.11935e-08,1.0166518e-10
ABZ-2014-01-05,4.4529808e-10,1.0671209e-06,1.0171759e-10
ABZ-2014-01-06,4.153677e-10,2.1836303e-07,8.593021e-11
ABZ-2014-01-07,4.4515228e-10,6.867135e-07,7.7093755e-11
ABZ-2014-01-08,5.4688204e-10,2.9651494e-07,6.692477e-11
ABZ-2014-01-09,4.9121185e-10,3.1308218e-09,9.770619e-11
ABZ-2014-01-10,3.8273112e-10,1.766296e-06,2.8547022e-11
ABZ-2014-01-11,4.5873874e-10,3.825534e-07,5.4281808e-11
ABZ-2014-01-12,3.8957626e-10,8.692947e-09,4.577643e-11
ABZ-2014-01-13,4.729846e-10,2.5775242e-07,1.7038598e-10
ABZ-2014-01-14,6.228327e-10,5.7278016e-06,6.2040506e-10
ABZ-2014-01-15,5.9949296e-10,1.393505e-06,2.7847702e-10
ABZ-2014-01-16,4.703676e-10,8.403733e-07,2.2127399e-10
ABZ-2014-01-17,4.5330334e-10,1.2511211e-06,1.6066029e-10
ABZ-2014-01-18,3.712889e-10,3.6533896e-07,2.8074892e-10
ABZ-2014-01-19,5.814801e-10,3.8026123e-08,1.9259738e-10
ABZ-2014-01-20,4.180214e-10,9.015839e-07,1.9444293e-10
ABZ-2014-01-21,9.908833e-10,2.0575204e-09,1.9544179e-10
ABZ-2014-01-22,9.3072483e-10,0.0,2.0881533e-10
ABZ-2014-01-23,9.558999e-10,0.0,2.6034386e-10
ABZ-2014-01-24,1.0685489e-09,0.0,4.985411e-10
ABZ-2014-01-25,5.2090326e-10,0.0,8.653802e-11
ABZ-2014-01-26,6.2957595e-10,0.0,1.8661439e-10
ABZ-2014-01-27,7.606935e-10,2.8469367e-07,2.0630338e-10
ABZ-2014-01-28,6.984851e-10,0.0,2.6406236e-10
ABZ-2014-01-29,7.1785655e-10,0.0,1.4858013e-10
ABZ-2014-01-30,8.280499e-10,0.0,1.3054144e-10
ABZ-2014-01-31,9.080968e-10,1.6298145e-09,3.042298e-10
ABZ-2014-02-01,6.621599e-10,2.2863105e-08,4.336665e-10
ABZ-2014-02-02,1.0644389e-09,2.7701574e-06,8.29912e-10
ABZ-2014-02-03,1.4313141e-09,2.5577265e-09,5.5416854e-10
ABZ-2014-02-04,1.0972578e-09,0.0,3.8153156e-10
ABZ-2014-02-05,7.8865586e-10,0.0,3.2749642e-10
ABZ-2014-02-06,1.0449047e-09,5.311276e-08,9.530371e-11
