date,number,surface,latitude,longitude,d2m,t2m
2005-11-05,0,0,60.2,24.96,280.2813,281.66675
2005-11-06,0,0,60.2,24.96,280.76065,281.806
2005-11-07,0,0,60.2,24.96,281.0184,282.06763
2005-11-08,0,0,60.2,24.96,280.30298,281.5567
2005-11-09,0,0,60.2,24.96,279.9959,281.87183
2005-11-10,0,0,60.2,24.96,279.51404,281.3353
2005-11-11,0,0,60.2,24.96,279.5854,281.3287
2005-11-12,0,0,60.2,24.96,280.01227,281.05048
2005-11-13,0,0,60.2,24.96,280.69382,281.8105
2005-11-14,0,0,60.2,24.96,278.83133,280.72467
2005-11-15,0,0,60.2,24.96,278.38953,280.48965
2005-11-16,0,0,60.2,24.96,273.0883,275.83026
2005-11-17,0,0,60.2,24.96,270.37042,273.80963
2005-11-18,0,0,60.2,24.96,270.97357,273.63492
2005-11-19,0,0,60.2,24.96,271.51398,274.41525
2005-11-20,0,0,60.2,24.96,270.2687,273.0293
2005-11-21,0,0,60.2,24.96,270.12283,273.05066
2005-11-22,0,0,60.2,24.96,270.50226,273.20102
2005-11-23,0,0,60.2,24.96,275.60278,278.0232
2005-11-24,0,0,60.2,24.96,276.84637,278.3008
2005-11-25,0,0,60.2,24.96,273.05328,275.02533
2005-11-26,0,0,60.2,24.96,272.40305,273.9925
2005-11-27,0,0,60.2,24.96,273.1824,275.51636
2005-11-28,0,0,60.2,24.96,275.74475,276.38525
2005-11-29,0,0,60.2,24.96,274.25552,275.75482
2005-11-30,0,0,60.2,24.96,273.77835,275.85718
2005-12-01,0,0,60.2,24.96,272.73578,274.38376
2005-12-02,0,0,60.2,24.96,276.13846,277.25922
2005-12-03,0,0,60.2,24.96,271.0708,273.89325
2005-12-04,0,0,60.2,24.96,270.00266,272.91095
2005-12-05,0,0,60.2,24.96,272.43527,273.52545
2005-12-06,0,0,60.2,24.96,272.97964,274.56854
2005-12-07,0,0,60.2,24.96,272.4918,274.2919
2005-12-08,0,0,60.2,24.96,268.64227,271.63165
2005-12-09,0,0,60.2,24.96,266.2569,268.49362
2005-12-10,0,0,60.2,24.96,268.8477,270.94824
2005-12-11,0,0,60.2,24.96,274.11926,274.7139
2005-12-12,0,0,60.2,24.96,273.91888,276.87802
2005-12-13,0,0,60.2,24.96,271.38184,275.88495
2005-12-14,0,0,60.2,24.96,270.95422,272.6778
2005-12-15,0,0,60.2,24.96,273.7566,274.67456
2005-12-16,0,0,60.2,24.96,269.6776,270.71198
2005-12-17,0,0,60.2,24.96,264.47626,265.48145
2005-12-18,0,0,60.2,24.96,263.25055,264.22833
2005-12-19,0,0,60.2,24.96,265.35767,266.71497
2005-12-20,0,0,60.2,24.96,266.24252,267.51874
2005-12-21,0,0,60.2,24.96,264.70428,266.1604
2005-12-22,0,0,60.2,24.96,262.94098,264.7308
2005-12-23,0,0,60.2,24.96,266.8538,268.63297
2005-12-24,0,0,60.2,24.96,272.89667,273.4903
2005-12-25,0,0,60.2,24.96,270.8811,272.03748
2005-12-26,0,0,60.2,24.96,265.9667,268.05966
2005-12-27,0,0,60.2,24.96,264.60773,267.44434
2005-12-28,0,0,60.2,24.96,265.66144,267.08417
2005-12-29,0,0,60.2,24.96,266.46356,267.80087
2005-12-30,0,0,60.2,24.96,270.18402,270.8485
2005-12-31,0,0,60.2,24.96,272.96005,273.37445
2006-01-01,0,0,60.2,24.96,271.0705,272.66772
2006-01-02,0,0,60.2,24.96,272.73413,273.34055
2006-01-03,0,0,60.2,24.96,270.2435,271.0614
2006-01-04,0,0,60.2,24.96,270.5676,271.50934
2006-01-05,0,0,60.2,24.96,270.21222,271.78857
2006-01-06,0,0,60.2,24.96,270.70325,271.74652
2006-01-07,0,0,60.2,24.96,269.6979,270.5658
2006-01-08,0,0,60.2,24.96,268.28046,268.98764
2006-01-09,0,0,60.2,24.96,270.60526,270.9403
2006-01-10,0,0,60.2,24.96,271.51062,272.64594
2006-01-11,0,0,60.2,24.96,274.44336,274.87122
2006-01-12,0,0,60.2,24.96,273.50217,275.6608
2006-01-13,0,0,60.2,24.96,273.2141,274.6566
2006-01-14,0,0,60.2,24.96,272.97556,273.82843
2006-01-15,0,0,60.2,24.96,271.47137,273.79156
2006-01-16,0,0,60.2,24.96,271.87204,272.76852
2006-01-17,0,0,60.2,24.96,266.83743,269.34915
2006-01-18,0,0,60.2,24.96,256.03003,259.31317
2006-01-19,0,0,60.2,24.96,252.81964,255.24646
2006-01-20,0,0,60.2,24.96,252.93721,255.29645
2006-01-21,0,0,60.2,24.96,253.6597,256.57724
2006-01-22,0,0,60.2,24.96,253.482,255.76157
2006-01-23,0,0,60.2,24.96,262.61765,263.71042
2006-01-24,0,0,60.2,24.96,270.4855,272.00836
2006-01-25,0,0,60.2,24.96,271.9481,272.81726
2006-01-26,0,0,60.2,24.96,268.8012,270.917
2006-01-27,0,0,60.2,24.96,271.47144,273.8887
2006-01-28,0,0,60.2,24.96,268.75677,271.25763
2006-01-29,0,0,60.2,24.96,272.06396,274.4214
2006-01-30,0,0,60.2,24.96,270.89224,274.59995
2006-01-31,0,0,60.2,24.96,265.88962,269.8241
2006-02-01,0,0,60.2,24.96,269.39117,271.0016
2006-02-02,0,0,60.2,24.96,265.0134,267.01294
2006-02-03,0,0,60.2,24.96,258.2228,260.1131
2006-02-04,0,0,60.2,24.96,252.29486,254.51294
2006-02-05,0,0,60.2,24.96,252.06352,254.25003
2006-02-06,0,0,60.2,24.96,253.05261,255.01604
2006-02-07,0,0,60.2,24.96,256.52747,258.21933
2006-02-08,0,0,60.2,24.96,257.9071,259.8709
2006-02-09,0,0,60.2,24.96,260.18985,262.03036
2006-02-10,0,0,60.2,24.96,264.44833,265.81262
2006-02-11,0,0,60.2,24.96,263.65524,264.84814
2006-02-12,0,0,60.2,24.96,264.2992,265.01898
2006-02-13,0,0,60.2,24.96,267.7407,268.28537
2006-02-14,0,0,60.2,24.96,268.74396,269.9939
2006-02-15,0,0,60.2,24.96,265.77393,267.15057
2006-02-16,0,0,60.2,24.96,263.05957,265.32086
2006-02-17,0,0,60.2,24.96,259.47772,261.9489
2006-02-18,0,0,60.2,24.96,263.27106,264.8543
2006-02-19,0,0,60.2,24.96,269.1562,270.0914
2006-02-20,0,0,60.2,24.96,269.3192,270.1616
2006-02-21,0,0,60.2,24.96,267.40833,268.92822
2006-02-22,0,0,60.2,24.96,267.56793,268.61536
2006-02-23,0,0,60.2,24.96,263.7752,265.64484
2006-02-24,0,0,60.2,24.96,269.1845,270.11865
2006-02-25,0,0,60.2,24.96,270.0465,271.73373
2006-02-26,0,0,60.2,24.96,262.36517,265.00867
2006-02-27,0,0,60.2,24.96,261.3518,262.98956
2006-02-28,0,0,60.2,24.96,260.68652,262.2256
2006-03-01,0,0,60.2,24.96,261.61502,263.45056
2006-03-02,0,0,60.2,24.96,260.70288,263.31714
2006-03-03,0,0,60.2,24.96,260.4457,262.96954
2006-03-04,0,0,60.2,24.96,262.49557,264.26385
2006-03-05,0,0,60.2,24.96,265.13986,266.20926
2006-03-06,0,0,60.2,24.96,264.92892,266.1437
2006-03-07,0,0,60.2,24.96,261.61752,263.24457
2006-03-08,0,0,60.2,24.96,261.0136,262.8017
2006-03-09,0,0,60.2,24.96,259.0269,260.8546
2006-03-10,0,0,60.2,24.96,257.6974,259.60995
2006-03-11,0,0,60.2,24.96,257.905,260.36255
2006-03-12,0,0,60.2,24.96,260.16537,263.0373
2006-03-13,0,0,60.2,24.96,261.8052,266.00043
2006-03-14,0,0,60.2,24.96,264.31754,267.5432
2006-03-15,0,0,60.2,24.96,266.41888,268.56006
2006-03-16,0,0,60.2,24.96,266.19553,268.30582
2006-03-17,0,0,60.2,24.96,265.17032,268.48053
2006-03-18,0,0,60.2,24.96,268.97195,270.07376
2006-03-19,0,0,60.2,24.96,268.9347,270.6682
2006-03-20,0,0,60.2,24.96,262.09222,266.95877
2006-03-21,0,0,60.2,24.96,260.89832,265.0287
2006-03-22,0,0,60.2,24.96,262.4725,265.60846
2006-03-23,0,0,60.2,24.96,262.70374,265.75806
2006-03-24,0,0,60.2,24.96,263.9376,265.79993
2006-03-25,0,0,60.2,24.96,265.59824,267.8318
2006-03-26,0,0,60.2,24.96,266.0327,268.87607
2006-03-27,0,0,60.2,24.96,265.05768,268.80637
2006-03-28,0,0,60.2,24.96,271.04077,272.62317
2006-03-29,0,0,60.2,24.96,273.07617,273.30002
2006-03-30,0,0,60.2,24.96,273.51175,274.00818
2006-03-31,0,0,60.2,24.96,272.81934,273.93768
2006-04-01,0,0,60.2,24.96,273.49924,274.28122
2006-04-02,0,0,60.2,24.96,270.0092,271.81763
2006-04-03,0,0,60.2,24.96,273.279,273.93167
2006-04-04,0,0,60.2,24.96,272.8772,273.82816
2006-04-05,0,0,60.2,24.96,272.68402,273.8363
2006-04-06,0,0,60.2,24.96,272.07388,273.47327
