date,number,surface,latitude,longitude,d2m,t2m
2004-02-29,0,0,61.85,24.29,263.89755,265.50607
2004-03-01,0,0,61.85,24.29,268.47232,270.5177
2004-03-02,0,0,61.85,24.29,267.43484,268.56293
2004-03-03,0,0,61.85,24.29,262.4857,265.21387
2004-03-04,0,0,61.85,24.29,259.58807,263.3745
2004-03-05,0,0,61.85,24.29,260.92383,263.6985
2004-03-06,0,0,61.85,24.29,261.5151,264.36005
2004-03-07,0,0,61.85,24.29,266.1034,267.97345
2004-03-08,0,0,61.85,24.29,270.26593,272.06918
2004-03-09,0,0,61.85,24.29,264.10364,267.99908
2004-03-10,0,0,61.85,24.29,265.04617,268.26205
2004-03-11,0,0,61.85,24.29,268.50955,270.31537
2004-03-12,0,0,61.85,24.29,268.29858,270.93845
2004-03-13,0,0,61.85,24.29,266.44586,269.39832
2004-03-14,0,0,61.85,24.29,268.90173,270.86523
2004-03-15,0,0,61.85,24.29,273.3484,274.0707
2004-03-16,0,0,61.85,24.29,274.42685,275.07236
2004-03-17,0,0,61.85,24.29,272.17752,274.4118
2004-03-18,0,0,61.85,24.29,274.0786,274.9128
2004-03-19,0,0,61.85,24.29,272.05743,274.96808
2004-03-20,0,0,61.85,24.29,273.59454,274.09375
2004-03-21,0,0,61.85,24.29,273.25812,274.10294
2004-03-22,0,0,61.85,24.29,271.69772,273.5165
2004-03-23,0,0,61.85,24.29,270.50836,272.27548
2004-03-24,0,0,61.85,24.29,269.5174,271.93405
2004-03-25,0,0,61.85,24.29,270.18497,272.78915
2004-03-26,0,0,61.85,24.29,268.71637,271.54538
2004-03-27,0,0,61.85,24.29,268.95963,272.3455
2004-03-28,0,0,61.85,24.29,270.79163,274.66144
2004-03-29,0,0,61.85,24.29,269.4192,273.76767
2004-03-30,0,0,61.85,24.29,270.28058,275.82617
2004-03-31,0,0,61.85,24.29,267.8833,274.71753
2004-04-01,0,0,61.85,24.29,262.01672,269.17545
2004-04-02,0,0,61.85,24.29,264.05,270.2877
2004-04-03,0,0,61.85,24.29,267.13498,273.21002
2004-04-04,0,0,61.85,24.29,266.70966,274.33203
2004-04-05,0,0,61.85,24.29,267.29617,274.95526
2004-04-06,0,0,61.85,24.29,268.7063,275.872
2004-04-07,0,0,61.85,24.29,270.71185,276.748
2004-04-08,0,0,61.85,24.29,270.30945,277.07776
2004-04-09,0,0,61.85,24.29,269.71185,276.6995
2004-04-10,0,0,61.85,24.29,271.59146,275.55353
2004-04-11,0,0,61.85,24.29,271.02527,274.3164
2004-04-12,0,0,61.85,24.29,269.88074,274.66544
2004-04-13,0,0,61.85,24.29,267.1328,274.85065
2004-04-14,0,0,61.85,24.29,271.81424,276.32794
2004-04-15,0,0,61.85,24.29,274.2572,279.43304
2004-04-16,0,0,61.85,24.29,274.69406,279.5777
2004-04-17,0,0,61.85,24.29,273.6364,280.55563
2004-04-18,0,0,61.85,24.29,274.19128,280.65857
2004-04-19,0,0,61.85,24.29,273.4648,281.62442
2004-04-20,0,0,61.85,24.29,274.0803,282.44952
2004-04-21,0,0,61.85,24.29,276.64337,281.60046
2004-04-22,0,0,61.85,24.29,271.34256,278.82584
2004-04-23,0,0,61.85,24.29,267.75946,278.0436
