date,number,surface,latitude,longitude,d2m,t2m
2008-12-04,0,0,51.53,12.9,273.30063,275.5315
2008-12-05,0,0,51.53,12.9,275.42737,277.86728
2008-12-06,0,0,51.53,12.9,275.6719,276.77658
2008-12-07,0,0,51.53,12.9,275.88013,276.90387
2008-12-08,0,0,51.53,12.9,274.75012,276.7011
2008-12-09,0,0,51.53,12.9,271.45956,274.1613
2008-12-10,0,0,51.53,12.9,272.6212,275.01114
2008-12-11,0,0,51.53,12.9,273.89276,274.08878
2008-12-12,0,0,51.53,12.9,273.01837,273.52094
2008-12-13,0,0,51.53,12.9,273.60522,274.1992
2008-12-14,0,0,51.53,12.9,275.13928,277.18655
2008-12-15,0,0,51.53,12.9,274.6155,276.88483
2008-12-16,0,0,51.53,12.9,275.2906,276.49408
2008-12-17,0,0,51.53,12.9,275.3803,276.1137
2008-12-18,0,0,51.53,12.9,274.03473,274.95334
2008-12-19,0,0,51.53,12.9,274.94116,276.07056
2008-12-20,0,0,51.53,12.9,275.15817,277.58344
2008-12-21,0,0,51.53,12.9,275.2577,278.15967
2008-12-22,0,0,51.53,12.9,277.9831,280.9654
2008-12-23,0,0,51.53,12.9,275.3145,278.2295
2008-12-24,0,0,51.53,12.9,275.97446,278.09848
2008-12-25,0,0,51.53,12.9,272.81598,274.58154
2008-12-26,0,0,51.53,12.9,267.99902,270.34906
2008-12-27,0,0,51.53,12.9,268.46793,271.08304
2008-12-28,0,0,51.53,12.9,267.17548,269.89764
2008-12-29,0,0,51.53,12.9,266.28088,268.63458
2008-12-30,0,0,51.53,12.9,266.28653,268.80847
2008-12-31,0,0,51.53,12.9,265.66794,268.19885
2009-01-01,0,0,51.53,12.9,267.5021,268.40128
2009-01-02,0,0,51.53,12.9,269.46066,270.19342
2009-01-03,0,0,51.53,12.9,264.1495,266.48572
2009-01-04,0,0,51.53,12.9,271.7044,272.69534
2009-01-05,0,0,51.53,12.9,267.88593,269.17892
2009-01-06,0,0,51.53,12.9,255.79123,257.85846
2009-01-07,0,0,51.53,12.9,259.6468,261.4343
2009-01-08,0,0,51.53,12.9,264.40427,265.27808
2009-01-09,0,0,51.53,12.9,262.08884,264.14606
2009-01-10,0,0,51.53,12.9,266.60425,268.83063
2009-01-11,0,0,51.53,12.9,264.8404,268.06467
2009-01-12,0,0,51.53,12.9,264.79895,269.4297
2009-01-13,0,0,51.53,12.9,266.27194,272.11234
2009-01-14,0,0,51.53,12.9,265.74493,269.13666
2009-01-15,0,0,51.53,12.9,273.4003,273.90988
2009-01-16,0,0,51.53,12.9,272.02487,272.99274
2009-01-17,0,0,51.53,12.9,271.21793,273.51907
2009-01-18,0,0,51.53,12.9,274.00256,276.07233
2009-01-19,0,0,51.53,12.9,273.34943,276.38806
2009-01-20,0,0,51.53,12.9,274.8541,276.93954
2009-01-21,0,0,51.53,12.9,272.33243,272.99658
2009-01-22,0,0,51.53,12.9,271.80615,273.71848
2009-01-23,0,0,51.53,12.9,271.5965,274.02533
2009-01-24,0,0,51.53,12.9,273.98645,276.62512
2009-01-25,0,0,51.53,12.9,273.54022,275.12097
2009-01-26,0,0,51.53,12.9,272.24484,273.0673
2009-01-27,0,0,51.53,12.9,272.72263,273.45493
2009-01-28,0,0,51.53,12.9,270.904,271.7537
2009-01-29,0,0,51.53,12.9,270.02383,271.29758
2009-01-30,0,0,51.53,12.9,269.60413,271.66275
2009-01-31,0,0,51.53,12.9,271.52847,272.7888
2009-02-01,0,0,51.53,12.9,268.77332,271.14398
2009-02-02,0,0,51.53,12.9,271.06165,274.20822
2009-02-03,0,0,51.53,12.9,272.98932,275.5384
2009-02-04,0,0,51.53,12.9,272.97546,273.99185
2009-02-05,0,0,51.53,12.9,273.82617,275.96878
2009-02-06,0,0,51.53,12.9,273.64615,275.75287
2009-02-07,0,0,51.53,12.9,273.7427,274.77582
2009-02-08,0,0,51.53,12.9,272.48343,275.06992
2009-02-09,0,0,51.53,12.9,270.0652,274.24585
2009-02-10,0,0,51.53,12.9,273.73642,276.0668
2009-02-11,0,0,51.53,12.9,271.98285,274.0676
