date,hybrid,latitude,longitude,co,c5h8,no2,no,so2
2003-07-11,60,67.76,29.61,1.1959165e-07,2.800266e-09,7.4249223e-10,3.889073e-11,1.3149883e-10
2003-07-12,60,67.76,29.61,1.3493866e-07,2.4676243e-09,8.483607e-10,4.636851e-11,2.2596636e-10
2003-07-13,60,67.76,29.61,1.3586656e-07,2.3059086e-09,9.471279e-10,4.32097e-11,8.017628e-11
2003-07-14,60,67.76,29.61,1.1376148e-07,1.9387385e-09,4.297698e-10,3.33587e-11,8.090175e-11
2003-07-15,60,67.76,29.61,1.1640957e-07,4.626154e-09,1.3375241e-09,4.1089562e-11,1.06943725e-10
2003-07-16,60,67.76,29.61,1.2005263e-07,2.5199218e-09,8.663077e-10,5.1775056e-11,9.253595e-11
2003-07-17,60,67.76,29.61,1.2580269e-07,3.4440526e-09,1.0292581e-09,4.3959832e-11,1.224666e-10
2003-07-18,60,67.76,29.61,1.06324585e-07,2.0052813e-09,4.0538944e-10,2.8537747e-11,7.113893e-11
2003-07-19,60,67.76,29.61,1.1285822e-07,2.0281337e-09,5.901452e-10,3.1175982e-11,9.944715e-11
2003-07-20,60,67.76,29.61,1.4331772e-07,1.242729e-09,9.85038e-10,5.322339e-11,2.1572e-10
2003-07-21,60,67.76,29.61,1.2395469e-07,2.4196423e-09,6.539325e-10,2.2119825e-11,1.5814183e-10
2003-07-22,60,67.76,29.61,1.2070468e-07,2.4969105e-09,7.1531103e-10,2.7121303e-11,1.7818187e-10
2003-07-23,60,67.76,29.61,1.4129753e-07,1.8074011e-09,6.667985e-10,2.7086465e-11,6.9010436e-11
2003-07-24,60,67.76,29.61,1.1525863e-07,1.5199876e-09,5.048678e-10,1.7984874e-11,5.6700925e-11
2003-07-25,60,67.76,29.61,1.0316113e-07,2.5373925e-09,5.5452776e-10,2.332661e-11,5.7133857e-11
2003-07-26,60,67.76,29.61,1.1488504e-07,3.1015286e-09,1.1073924e-09,5.028201e-11,1.5020724e-10
2003-07-27,60,67.76,29.61,1.3343467e-07,3.6268522e-09,1.5206484e-09,5.3975973e-11,2.0652945e-10
2003-07-28,60,67.76,29.61,1.3375185e-07,2.291037e-09,7.951586e-10,3.0710788e-11,1.5910721e-10
2003-07-29,60,67.76,29.61,1.272055e-07,2.1680349e-09,7.6843454e-10,3.262825e-11,1.375363e-10
2003-07-30,60,67.76,29.61,1.2386468e-07,2.9774125e-09,7.562644e-10,2.6012768e-11,1.6996847e-10
2003-07-31,60,67.76,29.61,1.3371144e-07,2.343018e-09,7.2968304e-10,3.369849e-11,1.0639512e-10
2003-08-01,60,67.76,29.61,1.258673e-07,1.5307787e-09,7.4399004e-10,3.6552306e-11,2.2199645e-10
2003-08-02,60,67.76,29.61,1.2982966e-07,1.2519065e-09,7.691232e-10,3.6228742e-11,2.1111812e-10
2003-08-03,60,67.76,29.61,1.3993159e-07,2.524416e-09,9.1843017e-10,3.154033e-11,1.9180586e-10
