date,hybrid,latitude,longitude,co,c5h8,no2,no,so2
2008-05-22,60,51.53,12.9,1.9521622e-07,1.7926329e-09,1.2924072e-08,1.6649998e-09,2.7586802e-09
2008-05-23,60,51.53,12.9,1.8452144e-07,1.4667415e-09,1.1035375e-08,1.5917999e-09,2.2765172e-09
2008-05-24,60,51.53,12.9,1.7512846e-07,1.3759899e-09,1.0930884e-08,1.3267228e-09,2.3479798e-09
2008-05-25,60,51.53,12.9,1.5899099e-07,9.1104757e-10,7.276693e-09,7.861576e-10,2.7981377e-09
2008-05-26,60,51.53,12.9,1.7586828e-07,1.2554144e-09,9.075945e-09,8.716678e-10,3.2534093e-09
2008-05-27,60,51.53,12.9,1.8284976e-07,1.4320818e-09,8.562672e-09,2.4735125e-09,1.3283119e-09
2008-05-28,60,51.53,12.9,1.5933911e-07,6.1441097e-10,4.840018e-09,3.4250916e-10,4.050445e-09
2008-05-29,60,51.53,12.9,1.7199443e-07,8.394406e-10,7.535654e-09,6.7121353e-10,5.482255e-09
2008-05-30,60,51.53,12.9,1.7693404e-07,9.622976e-10,7.7294455e-09,7.4564394e-10,5.641174e-09
2008-05-31,60,51.53,12.9,1.8934831e-07,1.6379578e-09,1.1231497e-08,1.1527277e-09,5.0696936e-09
2008-06-01,60,51.53,12.9,1.8802723e-07,1.9850592e-09,1.0998459e-08,7.60583e-10,3.1325444e-09
2008-06-02,60,51.53,12.9,1.9403967e-07,2.8998794e-09,1.17905525e-08,3.0788083e-09,4.4617883e-09
2008-06-03,60,51.53,12.9,1.7958403e-07,1.9769117e-09,1.2651261e-08,1.1546799e-09,3.774215e-09
2008-06-04,60,51.53,12.9,1.5911004e-07,1.297378e-09,7.4422726e-09,3.8681416e-10,2.9425518e-09
2008-06-05,60,51.53,12.9,1.2755689e-07,8.2345714e-10,4.648778e-09,3.3783487e-10,2.5487494e-09
2008-06-06,60,51.53,12.9,1.3369208e-07,1.4091429e-09,6.0583947e-09,3.7679004e-10,2.3339264e-09
2008-06-07,60,51.53,12.9,1.5063594e-07,2.3959474e-09,9.321777e-09,1.417866e-09,3.1188336e-09
2008-06-08,60,51.53,12.9,1.5701406e-07,2.3774218e-09,9.921397e-09,9.329021e-10,2.6785927e-09
2008-06-09,60,51.53,12.9,1.7389338e-07,3.6657957e-09,1.20212285e-08,2.154587e-09,2.4514748e-09
2008-06-10,60,51.53,12.9,1.6927613e-07,2.8888216e-09,1.1053384e-08,2.1492725e-09,1.9865467e-09
2008-06-11,60,51.53,12.9,1.14324145e-07,6.807276e-10,3.976227e-09,1.9925589e-10,8.491367e-10
2008-06-12,60,51.53,12.9,1.218912e-07,9.1850616e-10,4.067101e-09,2.7522923e-10,9.147567e-10
2008-06-13,60,51.53,12.9,1.3166067e-07,1.7429138e-09,6.297231e-09,2.8483732e-10,1.1079191e-09
2008-06-14,60,51.53,12.9,1.304656e-07,1.2673391e-09,5.003097e-09,5.1803356e-10,1.0516898e-09
2008-06-15,60,51.53,12.9,1.4868868e-07,1.6983451e-09,6.61269e-09,4.6298437e-10,1.346693e-09
2008-06-16,60,51.53,12.9,1.6442806e-07,2.882599e-09,1.0185982e-08,5.375768e-10,1.6516055e-09
2008-06-17,60,51.53,12.9,1.5443939e-07,3.707534e-09,8.9614e-09,1.0494012e-09,1.0842534e-09
2008-06-18,60,51.53,12.9,2.0734514e-07,9.6334825e-09,1.6523614e-08,7.766923e-09,2.1099682e-09
2008-06-19,60,51.53,12.9,1.735602e-07,3.776572e-09,1.3185231e-08,6.3776706e-10,1.8279116e-09
2008-06-20,60,51.53,12.9,1.2618774e-07,1.2743179e-09,5.6447393e-09,2.6823524e-10,1.2080053e-09
2008-06-21,60,51.53,12.9,1.4432263e-07,2.4952773e-09,8.502641e-09,3.8055323e-10,1.4338178e-09
2008-06-22,60,51.53,12.9,1.49556e-07,2.6791103e-09,9.167136e-09,9.11454e-10,1.6454935e-09
2008-06-23,60,51.53,12.9,1.237835e-07,9.92711e-10,4.5731796e-09,3.1476466e-10,1.251194e-09
2008-06-24,60,51.53,12.9,1.2353256e-07,1.0954468e-09,4.5673345e-09,3.1816627e-10,9.843285e-10
2008-06-25,60,51.53,12.9,1.5392328e-07,2.606842e-09,8.861603e-09,6.7768985e-10,1.9942417e-09
2008-06-26,60,51.53,12.9,1.2779894e-07,1.2499498e-09,4.742674e-09,3.3294012e-10,1.0672383e-09
2008-06-27,60,51.53,12.9,1.4325191e-07,2.852603e-09,1.0099929e-08,5.217937e-10,1.5392648e-09
2008-06-28,60,51.53,12.9,1.238731e-07,1.6920076e-09,6.221546e-09,3.4097583e-10,1.1514191e-09
2008-06-29,60,51.53,12.9,1.3152048e-07,1.5922885e-09,5.6884337e-09,5.6029054e-10,1.1689028e-09
2008-06-30,60,51.53,12.9,1.4812856e-07,2.6907263e-09,1.0132327e-08,1.1130217e-09,1.6309332e-09
2008-07-01,60,51.53,12.9,1.626409e-07,5.2342113e-09,1.4732123e-08,1.6426749e-09,1.7822397e-09
2008-07-02,60,51.53,12.9,1.5641378e-07,2.887682e-09,9.332162e-09,1.0833415e-09,2.7484548e-09
2008-07-03,60,51.53,12.9,1.7212035e-07,3.0216174e-09,8.690298e-09,1.168067e-09,3.0521647e-09
2008-07-04,60,51.53,12.9,1.3535909e-07,1.4967072e-09,5.4457043e-09,2.0505407e-10,8.839338e-10
2008-07-05,60,51.53,12.9,1.1944088e-07,1.5035475e-09,4.9906004e-09,2.168604e-10,8.6018387e-10
2008-07-06,60,51.53,12.9,1.6278837e-07,5.1642313e-09,1.3003186e-08,1.3771773e-09,1.6065687e-09
2008-07-07,60,51.53,12.9,1.2867102e-07,1.6830926e-09,6.65087e-09,4.4116874e-10,1.18452e-09
2008-07-08,60,51.53,12.9,1.0812922e-07,1.1722295e-09,3.944599e-09,2.807799e-10,7.66346e-10
2008-07-09,60,51.53,12.9,1.0438997e-07,1.0515062e-09,4.032825e-09,2.8367445e-10,9.848727e-10
2008-07-10,60,51.53,12.9,1.281447e-07,2.9734015e-09,8.702055e-09,4.0885864e-10,1.2343024e-09
2008-07-11,60,51.53,12.9,1.4398373e-07,2.8714153e-09,9.042323e-09,4.0515158e-10,1.597041e-09
2008-07-12,60,51.53,12.9,1.2139088e-07,1.8413087e-09,4.9188693e-09,3.6157272e-10,9.714625e-10
2008-07-13,60,51.53,12.9,1.4200631e-07,3.7304444e-09,1.0957935e-08,8.266121e-10,1.3469894e-09
2008-07-14,60,51.53,12.9,1.1699594e-07,2.1824857e-09,7.3209674e-09,5.428247e-10,1.0932438e-09
2008-07-15,60,51.53,12.9,1.1971245e-07,3.0808032e-09,8.5816545e-09,6.316883e-10,1.2190429e-09
2008-07-16,60,51.53,12.9,1.369316e-07,3.73179e-09,1.10233955e-08,4.5465257e-10,1.2864962e-09
2008-07-17,60,51.53,12.9,1.1426661e-07,1.863459e-09,6.6662573e-09,4.3662693e-10,1.0906185e-09
2008-07-18,60,51.53,12.9,1.2977615e-07,2.628409e-09,9.072345e-09,4.2551165e-10,1.1825552e-09
2008-07-19,60,51.53,12.9,1.2073762e-07,2.2198559e-09,5.9861502e-09,5.0952625e-10,9.782786e-10
2008-07-20,60,51.53,12.9,1.18768604e-07,1.336918e-09,4.733349e-09,4.0840684e-10,1.1184995e-09
2008-07-21,60,51.53,12.9,1.09315295e-07,1.470485e-09,5.0521094e-09,4.800421e-10,9.85121e-10
