date,number,surface,latitude,longitude,blh
2006-10-18,0,0,29.47,79.65,361.2651
2006-10-19,0,0,29.47,79.65,263.79828
2006-10-20,0,0,29.47,79.65,402.23505
2006-10-21,0,0,29.47,79.65,344.90634
2006-10-22,0,0,29.47,79.65,337.43524
2006-10-23,0,0,29.47,79.65,317.59457
2006-10-24,0,0,29.47,79.65,303.6434
2006-10-25,0,0,29.47,79.65,311.65836
2006-10-26,0,0,29.47,79.65,331.3388
2006-10-27,0,0,29.47,79.65,341.7484
2006-10-28,0,0,29.47,79.65,339.4643
2006-10-29,0,0,29.47,79.65,332.58688
2006-10-30,0,0,29.47,79.65,309.9343
2006-10-31,0,0,29.47,79.65,296.03906
2006-11-01,0,0,29.47,79.65,298.97906
2006-11-02,0,0,29.47,79.65,320.36044
2006-11-03,0,0,29.47,79.65,290.16595
2006-11-04,0,0,29.47,79.65,267.15567
2006-11-05,0,0,29.47,79.65,303.67215
2006-11-06,0,0,29.47,79.65,276.76074
2006-11-07,0,0,29.47,79.65,290.24805
2006-11-08,0,0,29.47,79.65,309.48392
2006-11-09,0,0,29.47,79.65,284.48355
2006-11-10,0,0,29.47,79.65,285.7565
2006-11-11,0,0,29.47,79.65,275.63696
2006-11-12,0,0,29.47,79.65,273.93713
2006-11-13,0,0,29.47,79.65,287.4096
2006-11-14,0,0,29.47,79.65,290.34213
2006-11-15,0,0,29.47,79.65,288.9235
2006-11-16,0,0,29.47,79.65,298.01855
2006-11-17,0,0,29.47,79.65,289.2953
2006-11-18,0,0,29.47,79.65,344.05356
2006-11-19,0,0,29.47,79.65,364.06348
2006-11-20,0,0,29.47,79.65,280.69608
2006-11-21,0,0,29.47,79.65,233.55583
2006-11-22,0,0,29.47,79.65,315.12695
2006-11-23,0,0,29.47,79.65,387.40384
2006-11-24,0,0,29.47,79.65,305.51205
2006-11-25,0,0,29.47,79.65,289.38663
2006-11-26,0,0,29.47,79.65,249.06714
2006-11-27,0,0,29.47,79.65,225.18542
2006-11-28,0,0,29.47,79.65,279.38303
2006-11-29,0,0,29.47,79.65,281.91537
2006-11-30,0,0,29.47,79.65,215.1094
2006-12-01,0,0,29.47,79.65,258.53702
2006-12-02,0,0,29.47,79.65,193.04663
2006-12-03,0,0,29.47,79.65,164.03519
2006-12-04,0,0,29.47,79.65,150.79872
2006-12-05,0,0,29.47,79.65,97.008026
2006-12-06,0,0,29.47,79.65,273.97443
2006-12-07,0,0,29.47,79.65,313.83853
2006-12-08,0,0,29.47,79.65,296.4637
2006-12-09,0,0,29.47,79.65,224.3706
2006-12-10,0,0,29.47,79.65,209.17435
2006-12-11,0,0,29.47,79.65,267.77408
2006-12-12,0,0,29.47,79.65,205.80078
2006-12-13,0,0,29.47,79.65,158.22351
2006-12-14,0,0,29.47,79.65,170.56882
2006-12-15,0,0,29.47,79.65,118.16899
2006-12-16,0,0,29.47,79.65,116.166885
2006-12-17,0,0,29.47,79.65,158.97081
2006-12-18,0,0,29.47,79.65,159.7509
2006-12-19,0,0,29.47,79.65,182.3757
2006-12-20,0,0,29.47,79.65,208.77237
2006-12-21,0,0,29.47,79.65,267.70322
2006-12-22,0,0,29.47,79.65,213.0199
2006-12-23,0,0,29.47,79.65,201.18332
2006-12-24,0,0,29.47,79.65,168.41974
2006-12-25,0,0,29.47,79.65,152.32918
2006-12-26,0,0,29.47,79.65,242.76816
2006-12-27,0,0,29.47,79.65,207.23183
2006-12-28,0,0,29.47,79.65,191.36493
2006-12-29,0,0,29.47,79.65,182.66869
2006-12-30,0,0,29.47,79.65,165.6882
2006-12-31,0,0,29.47,79.65,205.31265
2007-01-01,0,0,29.47,79.65,249.43414
2007-01-02,0,0,29.47,79.65,206.90222
2007-01-03,0,0,29.47,79.65,168.37697
2007-01-04,0,0,29.47,79.65,163.56345
2007-01-05,0,0,29.47,79.65,204.41371
2007-01-06,0,0,29.47,79.65,273.73395
2007-01-07,0,0,29.47,79.65,248.42648
2007-01-08,0,0,29.47,79.65,176.0415
2007-01-09,0,0,29.47,79.65,135.05745
2007-01-10,0,0,29.47,79.65,229.56226
2007-01-11,0,0,29.47,79.65,282.93222
2007-01-12,0,0,29.47,79.65,333.81616
2007-01-13,0,0,29.47,79.65,343.41156
2007-01-14,0,0,29.47,79.65,303.94687
2007-01-15,0,0,29.47,79.65,374.8552
2007-01-16,0,0,29.47,79.65,481.95004
2007-01-17,0,0,29.47,79.65,389.68707
2007-01-18,0,0,29.47,79.65,252.43198
2007-01-19,0,0,29.47,79.65,468.5238
2007-01-20,0,0,29.47,79.65,302.6455
2007-01-21,0,0,29.47,79.65,351.71585
2007-01-22,0,0,29.47,79.65,261.40076
2007-01-23,0,0,29.47,79.65,235.11523
2007-01-24,0,0,29.47,79.65,211.6601
2007-01-25,0,0,29.47,79.65,214.33737
2007-01-26,0,0,29.47,79.65,217.89613
2007-01-27,0,0,29.47,79.65,286.13895
2007-01-28,0,0,29.47,79.65,329.68576
2007-01-29,0,0,29.47,79.65,334.4991
2007-01-30,0,0,29.47,79.65,374.103
2007-01-31,0,0,29.47,79.65,346.28705
2007-02-01,0,0,29.47,79.65,289.45078
2007-02-02,0,0,29.47,79.65,352.82233
2007-02-03,0,0,29.47,79.65,282.43042
2007-02-04,0,0,29.47,79.65,533.5271
2007-02-05,0,0,29.47,79.65,421.34467
2007-02-06,0,0,29.47,79.65,353.32404
2007-02-07,0,0,29.47,79.65,329.43213
2007-02-08,0,0,29.47,79.65,417.91373
2007-02-09,0,0,29.47,79.65,260.70038
2007-02-10,0,0,29.47,79.65,611.17676
2007-02-11,0,0,29.47,79.65,288.46973
2007-02-12,0,0,29.47,79.65,306.20667
2007-02-13,0,0,29.47,79.65,367.1729
2007-02-14,0,0,29.47,79.65,254.09882
2007-02-15,0,0,29.47,79.65,398.26868
2007-02-16,0,0,29.47,79.65,394.3951
2007-02-17,0,0,29.47,79.65,461.17606
2007-02-18,0,0,29.47,79.65,414.9751
2007-02-19,0,0,29.47,79.65,527.47723
2007-02-20,0,0,29.47,79.65,350.51297
2007-02-21,0,0,29.47,79.65,324.33173
2007-02-22,0,0,29.47,79.65,558.35895
2007-02-23,0,0,29.47,79.65,367.03488
2007-02-24,0,0,29.47,79.65,340.04047
2007-02-25,0,0,29.47,79.65,301.1383
2007-02-26,0,0,29.47,79.65,544.3258
2007-02-27,0,0,29.47,79.65,338.98477
2007-02-28,0,0,29.47,79.65,234.5825
2007-03-01,0,0,29.47,79.65,159.40102
2007-03-02,0,0,29.47,79.65,487.20612
2007-03-03,0,0,29.47,79.65,320.9867
2007-03-04,0,0,29.47,79.65,527.4369
2007-03-05,0,0,29.47,79.65,529.612
2007-03-06,0,0,29.47,79.65,408.51694
2007-03-07,0,0,29.47,79.65,416.01794
2007-03-08,0,0,29.47,79.65,364.29993
2007-03-09,0,0,29.47,79.65,352.42645
2007-03-10,0,0,29.47,79.65,375.47025
2007-03-11,0,0,29.47,79.65,420.82788
2007-03-12,0,0,29.47,79.65,247.61247
2007-03-13,0,0,29.47,79.65,225.69307
2007-03-14,0,0,29.47,79.65,306.53214
2007-03-15,0,0,29.47,79.65,641.9957
2007-03-16,0,0,29.47,79.65,428.81232
2007-03-17,0,0,29.47,79.65,375.55014
2007-03-18,0,0,29.47,79.65,349.62158
2007-03-19,0,0,29.47,79.65,364.43057
2007-03-20,0,0,29.47,79.65,629.24585
2007-03-21,0,0,29.47,79.65,432.60464
2007-03-22,0,0,29.47,79.65,502.55072
2007-03-23,0,0,29.47,79.65,446.11914
2007-03-24,0,0,29.47,79.65,497.269
2007-03-25,0,0,29.47,79.65,539.1856
2007-03-26,0,0,29.47,79.65,494.1453
2007-03-27,0,0,29.47,79.65,404.9948
2007-03-28,0,0,29.47,79.65,463.72003
2007-03-29,0,0,29.47,79.65,444.33795
2007-03-30,0,0,29.47,79.65,492.51205
2007-03-31,0,0,29.47,79.65,511.37006
2007-04-01,0,0,29.47,79.65,956.7576
2007-04-02,0,0,29.47,79.65,623.1777
2007-04-03,0,0,29.47,79.65,585.2181
2007-04-04,0,0,29.47,79.65,549.7549
2007-04-05,0,0,29.47,79.65,750.5588
2007-04-06,0,0,29.47,79.65,700.7252
2007-04-07,0,0,29.47,79.65,680.2164
2007-04-08,0,0,29.47,79.65,783.2963
2007-04-09,0,0,29.47,79.65,842.9527
2007-04-10,0,0,29.47,79.65,665.3865
2007-04-11,0,0,29.47,79.65,683.95245
2007-04-12,0,0,29.47,79.65,750.729
2007-04-13,0,0,29.47,79.65,739.9723
2007-04-14,0,0,29.47,79.65,717.96686
2007-04-15,0,0,29.47,79.65,742.5187
2007-04-16,0,0,29.47,79.65,434.87857
2007-04-17,0,0,29.47,79.65,671.1844
2007-04-18,0,0,29.47,79.65,350.50638
2007-04-19,0,0,29.47,79.65,556.45074
2007-04-20,0,0,29.47,79.65,937.5728
2007-04-21,0,0,29.47,79.65,824.7206
2007-04-22,0,0,29.47,79.65,951.79016
2007-04-23,0,0,29.47,79.65,1286.6455
2007-04-24,0,0,29.47,79.65,1294.9232
2007-04-25,0,0,29.47,79.65,1317.8159
2007-04-26,0,0,29.47,79.65,1316.9092
2007-04-27,0,0,29.47,79.65,683.7683
2007-04-28,0,0,29.47,79.65,763.502
2007-04-29,0,0,29.47,79.65,951.52496
2007-04-30,0,0,29.47,79.65,629.0459
2007-05-01,0,0,29.47,79.65,535.44055
2007-05-02,0,0,29.47,79.65,315.76697
2007-05-03,0,0,29.47,79.65,543.5914
2007-05-04,0,0,29.47,79.65,369.55658
2007-05-05,0,0,29.47,79.65,560.67413
2007-05-06,0,0,29.47,79.65,587.14343
2007-05-07,0,0,29.47,79.65,614.55115
2007-05-08,0,0,29.47,79.65,640.5847
2007-05-09,0,0,29.47,79.65,372.09506
2007-05-10,0,0,29.47,79.65,767.66406
2007-05-11,0,0,29.47,79.65,797.1814
2007-05-12,0,0,29.47,79.65,528.2753
2007-05-13,0,0,29.47,79.65,697.4802
2007-05-14,0,0,29.47,79.65,463.86118
2007-05-15,0,0,29.47,79.65,546.41736
2007-05-16,0,0,29.47,79.65,410.06577
2007-05-17,0,0,29.47,79.65,351.71213
2007-05-18,0,0,29.47,79.65,375.0063
2007-05-19,0,0,29.47,79.65,428.0376
2007-05-20,0,0,29.47,79.65,656.0013
2007-05-21,0,0,29.47,79.65,890.5862
2007-05-22,0,0,29.47,79.65,754.6425
2007-05-23,0,0,29.47,79.65,998.4967
2007-05-24,0,0,29.47,79.65,1057.0857
2007-05-25,0,0,29.47,79.65,1100.4254
2007-05-26,0,0,29.47,79.65,475.12616
2007-05-27,0,0,29.47,79.65,631.32874
2007-05-28,0,0,29.47,79.65,848.08746
2007-05-29,0,0,29.47,79.65,704.2255
2007-05-30,0,0,29.47,79.65,860.2851
2007-05-31,0,0,29.47,79.65,957.4032
2007-06-01,0,0,29.47,79.65,922.1745
2007-06-02,0,0,29.47,79.65,994.2223
2007-06-03,0,0,29.47,79.65,1085.2615
2007-06-04,0,0,29.47,79.65,1004.0747
2007-06-05,0,0,29.47,79.65,962.14984
2007-06-06,0,0,29.47,79.65,1074.3466
2007-06-07,0,0,29.47,79.65,1023.63904
2007-06-08,0,0,29.47,79.65,939.2061
2007-06-09,0,0,29.47,79.65,781.3993
2007-06-10,0,0,29.47,79.65,463.44452
2007-06-11,0,0,29.47,79.65,298.51825
2007-06-12,0,0,29.47,79.65,179.19598
2007-06-13,0,0,29.47,79.65,245.60312
2007-06-14,0,0,29.47,79.65,133.30197
2007-06-15,0,0,29.47,79.65,369.0672
2007-06-16,0,0,29.47,79.65,416.35614
2007-06-17,0,0,29.47,79.65,362.67715
2007-06-18,0,0,29.47,79.65,508.70056
2007-06-19,0,0,29.47,79.65,439.81503
2007-06-20,0,0,29.47,79.65,458.27362
2007-06-21,0,0,29.47,79.65,476.5896
2007-06-22,0,0,29.47,79.65,460.1924
2007-06-23,0,0,29.47,79.65,369.7229
2007-06-24,0,0,29.47,79.65,390.5038
2007-06-25,0,0,29.47,79.65,307.78735
2007-06-26,0,0,29.47,79.65,391.78806
2007-06-27,0,0,29.47,79.65,374.8441
2007-06-28,0,0,29.47,79.65,299.71225
2007-06-29,0,0,29.47,79.65,353.6921
2007-06-30,0,0,29.47,79.65,421.41672
2007-07-01,0,0,29.47,79.65,285.3162
2007-07-02,0,0,29.47,79.65,295.05753
