date,number,surface,latitude,longitude,blh
2009-03-19,0,0,51.53,12.9,1004.608
2009-03-20,0,0,51.53,12.9,668.8773
2009-03-21,0,0,51.53,12.9,379.00677
2009-03-22,0,0,51.53,12.9,892.9683
2009-03-23,0,0,51.53,12.9,1245.6011
2009-03-24,0,0,51.53,12.9,1472.4949
2009-03-25,0,0,51.53,12.9,525.2412
2009-03-26,0,0,51.53,12.9,514.4962
2009-03-27,0,0,51.53,12.9,877.83923
2009-03-28,0,0,51.53,12.9,622.91034
2009-03-29,0,0,51.53,12.9,618.19385
2009-03-30,0,0,51.53,12.9,315.9854
2009-03-31,0,0,51.53,12.9,316.25302
2009-04-01,0,0,51.53,12.9,339.2656
2009-04-02,0,0,51.53,12.9,468.90704
2009-04-03,0,0,51.53,12.9,240.68605
2009-04-04,0,0,51.53,12.9,418.3845
2009-04-05,0,0,51.53,12.9,372.46857
2009-04-06,0,0,51.53,12.9,389.20944
2009-04-07,0,0,51.53,12.9,382.18155
2009-04-08,0,0,51.53,12.9,313.86707
2009-04-09,0,0,51.53,12.9,448.71033
2009-04-10,0,0,51.53,12.9,477.80615
2009-04-11,0,0,51.53,12.9,435.70844
2009-04-12,0,0,51.53,12.9,433.64966
2009-04-13,0,0,51.53,12.9,368.05
2009-04-14,0,0,51.53,12.9,273.00204
2009-04-15,0,0,51.53,12.9,492.9427
2009-04-16,0,0,51.53,12.9,515.2106
2009-04-17,0,0,51.53,12.9,488.95123
2009-04-18,0,0,51.53,12.9,368.41867
2009-04-19,0,0,51.53,12.9,453.03607
2009-04-20,0,0,51.53,12.9,369.49734
2009-04-21,0,0,51.53,12.9,404.9553
2009-04-22,0,0,51.53,12.9,507.94168
2009-04-23,0,0,51.53,12.9,309.44724
2009-04-24,0,0,51.53,12.9,512.73334
2009-04-25,0,0,51.53,12.9,550.29755
2009-04-26,0,0,51.53,12.9,504.93842
2009-04-27,0,0,51.53,12.9,606.8122
2009-04-28,0,0,51.53,12.9,802.39087
2009-04-29,0,0,51.53,12.9,648.2105
2009-04-30,0,0,51.53,12.9,410.4972
2009-05-01,0,0,51.53,12.9,436.36615
2009-05-02,0,0,51.53,12.9,494.88806
2009-05-03,0,0,51.53,12.9,544.39935
2009-05-04,0,0,51.53,12.9,1012.14923
2009-05-05,0,0,51.53,12.9,638.7973
2009-05-06,0,0,51.53,12.9,959.44476
2009-05-07,0,0,51.53,12.9,566.9412
2009-05-08,0,0,51.53,12.9,338.45486
2009-05-09,0,0,51.53,12.9,596.67944
2009-05-10,0,0,51.53,12.9,607.3287
2009-05-11,0,0,51.53,12.9,340.2924
2009-05-12,0,0,51.53,12.9,731.0431
2009-05-13,0,0,51.53,12.9,790.0873
2009-05-14,0,0,51.53,12.9,807.7263
2009-05-15,0,0,51.53,12.9,738.57404
2009-05-16,0,0,51.53,12.9,663.3792
2009-05-17,0,0,51.53,12.9,478.24185
2009-05-18,0,0,51.53,12.9,525.40906
2009-05-19,0,0,51.53,12.9,530.8238
2009-05-20,0,0,51.53,12.9,559.01556
2009-05-21,0,0,51.53,12.9,332.0667
2009-05-22,0,0,51.53,12.9,392.6532
2009-05-23,0,0,51.53,12.9,726.6683
2009-05-24,0,0,51.53,12.9,586.12054
2009-05-25,0,0,51.53,12.9,393.69446
2009-05-26,0,0,51.53,12.9,319.47678
2009-05-27,0,0,51.53,12.9,1205.0369
2009-05-28,0,0,51.53,12.9,1206.594
2009-05-29,0,0,51.53,12.9,1345.4938
2009-05-30,0,0,51.53,12.9,470.7547
2009-05-31,0,0,51.53,12.9,435.72327
2009-06-01,0,0,51.53,12.9,567.2232
2009-06-02,0,0,51.53,12.9,851.89966
2009-06-03,0,0,51.53,12.9,1190.0757
2009-06-04,0,0,51.53,12.9,1277.3921
2009-06-05,0,0,51.53,12.9,1171.0186
2009-06-06,0,0,51.53,12.9,599.68585
2009-06-07,0,0,51.53,12.9,550.1947
2009-06-08,0,0,51.53,12.9,866.5663
2009-06-09,0,0,51.53,12.9,375.29648
2009-06-10,0,0,51.53,12.9,811.77924
2009-06-11,0,0,51.53,12.9,920.9722
2009-06-12,0,0,51.53,12.9,1320.2341
2009-06-13,0,0,51.53,12.9,1106.0282
2009-06-14,0,0,51.53,12.9,458.34174
2009-06-15,0,0,51.53,12.9,395.49152
2009-06-16,0,0,51.53,12.9,629.63544
2009-06-17,0,0,51.53,12.9,615.6963
2009-06-18,0,0,51.53,12.9,583.07336
2009-06-19,0,0,51.53,12.9,871.75244
2009-06-20,0,0,51.53,12.9,684.2331
2009-06-21,0,0,51.53,12.9,578.28265
2009-06-22,0,0,51.53,12.9,559.34753
2009-06-23,0,0,51.53,12.9,973.49725
2009-06-24,0,0,51.53,12.9,827.0432
2009-06-25,0,0,51.53,12.9,370.73022
2009-06-26,0,0,51.53,12.9,520.5393
2009-06-27,0,0,51.53,12.9,568.6293
2009-06-28,0,0,51.53,12.9,526.04443
2009-06-29,0,0,51.53,12.9,390.79617
2009-06-30,0,0,51.53,12.9,373.21497
2009-07-01,0,0,51.53,12.9,479.3171
2009-07-02,0,0,51.53,12.9,476.46548
2009-07-03,0,0,51.53,12.9,360.4199
2009-07-04,0,0,51.53,12.9,461.42673
2009-07-05,0,0,51.53,12.9,679.3542
2009-07-06,0,0,51.53,12.9,447.006
2009-07-07,0,0,51.53,12.9,883.39655
2009-07-08,0,0,51.53,12.9,923.7935
2009-07-09,0,0,51.53,12.9,1283.5896
2009-07-10,0,0,51.53,12.9,1020.5082
2009-07-11,0,0,51.53,12.9,930.1968
2009-07-12,0,0,51.53,12.9,506.79343
2009-07-13,0,0,51.53,12.9,635.8788
2009-07-14,0,0,51.53,12.9,389.9712
